"building_name","room_number","abbr","number","reg_number","start_time","end_time","session_start","session_end","is_sunday","is_monday","is_tuesday","is_wednesday","is_thursday","is_friday","is_saturday"
"Frnczk","300","PHY","158LAB","14979","900","1150","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Frnczk","300","PHY","158LAB","16035","1500","1750","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Frnczk","300","PHY","158LAB","16036","1800","2050","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Frnczk","300","PHY","158LAB","14962","900","1150","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Frnczk","300","PHY","158LAB","15060","1200","1450","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Frnczk","300","PHY","158LAB","15011","1200","1450","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Frnczk","300","PHY","158LAB","14948","1500","1750","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Frnczk","300","PHY","158LAB","15054","900","1150","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Frnczk","300","PHY","158LAB","15025","1500","1750","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Frnczk","300","PHY","158LAB","16034","1200","1450","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Frnczk","336","PHY","307LAB","15125","1600","1850","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Frnczk","336","PHY","307LAB","15126","1600","1850","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Knox","110","PHY","207LR","10488","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Park","250","PHY","207LR","14326","1500","1550","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Cooke","248","PHY","207LR","14331","830","920","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Frnczk","219","PHY","207LR","14332","1100","1150","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Park","440","PHY","207LR","14283","1530","1620","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Park","250","PHY","207LR","14284","1400","1450","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Talbrt","103","PHY","207LR","14285","1000","1050","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Frnczk","324","PHY","152LAB","14933","1600","1750","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Frnczk","324","PHY","152LAB","14498","1000","1150","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Frnczk","324","PHY","152LAB","14508","1500","1650","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Frnczk","324","PHY","152LAB","15067","1100","1250","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Frnczk","324","PHY","152LAB","15055","900","1050","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Frnczk","324","PHY","152LAB","14544","1100","1250","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Frnczk","324","PHY","152LAB","15003","2000","2150","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Frnczk","324","PHY","152LAB","14557","1300","1450","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Frnczk","324","PHY","152LAB","14543","900","1050","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Frnczk","324","PHY","152LAB","14971","1100","1250","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Frnczk","324","PHY","152LAB","15900","1200","1350","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Frnczk","324","PHY","152LAB","14957","900","1050","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Frnczk","324","PHY","152LAB","15901","1400","1550","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Frnczk","324","PHY","152LAB","15902","1600","1750","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Frnczk","324","PHY","152LAB","14993","1500","1650","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Frnczk","324","PHY","152LAB","14534","1800","1950","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Frnczk","324","PHY","152LAB","14527","2000","2150","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Frnczk","324","PHY","152LAB","15031","1300","1450","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Frnczk","324","PHY","152LAB","14519","1700","1850","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Frnczk","324","PHY","152LAB","14567","1800","1950","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Frnczk","324","PHY","152LAB","14978","1300","1450","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Frnczk","307","PHY","497TUT","10696","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","257","PHY","497TUT","12278","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","255","PHY","497TUT","10924","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","325","PHY","497TUT","11121","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","327","PHY","497TUT","11696","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","339A","PHY","497TUT","12429","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","132","PHY","497TUT","12662","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","128","PHY","497TUT","13010","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","227","PHY","497TUT","10640","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","130","PHY","497TUT","12002","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","259","PHY","497TUT","14217","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","126","PHY","497TUT","12076","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","339","PHY","497TUT","12266","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","247","PHY","497TUT","12535","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","229","PHY","497TUT","11640","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","323","PHY","497TUT","12592","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","307A","PHY","497TUT","10667","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","225","PHY","497TUT","10687","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","261","PHY","497TUT","10784","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Frnczk","223","PHY","497TUT","12640","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Capen","240","PHY","411LEC","19668","1400","1450","2022-01-31","2022-05-13","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"Baldy","117","PHY","406LEC","23769","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Frnczk","219","PHY","412LEC","20805","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Frnczk","219","PHY","413LEC","20686","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Frnczk","246","PHY","408LAB","11994","930","1150","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Frnczk","246","PHY","408LAB","16740","930","1150","2022-01-31","2022-05-13","False","False","False","True","False","True","False"
"Frnczk","219","PHY","404LEC","14120","1200","1250","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Frnczk","219","PHY","402LEC","12639","1000","1050","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","126","PHY","434LEC","18954","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Farber","113","PMY","499TUT","18122","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PMY","499TUT","13220","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Farber","Arr","PMY","499TUT","16597","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Dfn","147","PMY","302LEC","13795","1010","1125","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Dfn","147","PMY","311LEC","15110","1245","1400","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Arr","Arr","PMY","498LAB","20550","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PMY","498LAB","20122","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PMY","498LAB","21241","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cary","11","PMY","498TUT","12414","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Farber","112","PMY","498TUT","12844","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Farber","112","PMY","498TUT","11426","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Biores","610","PMY","498TUT","14143","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Farber","113","PMY","498TUT","12668","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PMY","498TUT","14408","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Biores","Arr","PMY","498TUT","16639","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PMY","498TUT","13274","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PMY","498TUT","11644","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PMY","498TUT","12323","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PMY","498TUT","13214","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Farber","117","PMY","409LBR","10571","1300","1650","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Farber","136","PMY","409LBR","10557","1200","1250","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Pharmacy","190","PMY","406LR","10526","1000","1050","2022-01-31","2022-05-13","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"Farber","144","PMY","406LR","10613","1400","1450","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Baldy","114","POL","102LEC","14860","1100","1225","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","112","POL","204LEC","13754","1000","1050","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Cooke","121","PSC","101LEC","19263","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Knox","110","PSC","102LEC","13666","1000","1050","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Knox","110","PSC","103LEC","13713","1400","1450","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Park","516","PSC","499TUT","21337","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Clemen","119","PSC","436LEC","23720","930","1050","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Talbrt","115","PSC","351LEC","23851","1200","1250","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Park","520","PSC","496TUT","21346","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","520","PSC","497TUT","24740","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","520","PSC","497TUT","23280","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Talbrt","115","PSC","342LEC","23718","1000","1050","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Talbrt","115","PSC","344LEC","23719","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","101","PSC","303LEC","16941","1200","1250","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Nsc","222","PSC","301LEC","17932","900","950","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Nsc","222","PSC","305LEC","18100","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Talbrt","115","PSC","328LEC","21330","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Clemen","103","PSC","330LEC","21331","930","1050","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Talbrt","115","PSC","333LEC","19273","1100","1150","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Talbrt","115","PSC","317LEC","23716","1400","1450","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Frnczk","454","PSC","322LEC","24637","1100","1150","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Norton","218","PSC","215LEC","18499","1530","1650","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Frnczk","454","PSC","430LEC","20821","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","206","PSC","408LLB","18505","1700","1750","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Baldy","206","PSC","408LLB","23711","1700","1750","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Knox","04","PSC","408LLB","18504","1530","1650","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","206","PSC","408LLB","23712","1800","1850","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Clemen","322","PSC","401LEC","23721","1500","1550","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Talbrt","115","PSC","373LEC","20820","1300","1350","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Knox","20","PSY","101LEC","14640","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Knox","20","PSY","101LEC","14591","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Hoch","114","PSY","101LEC","14692","1900","2140","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Cooke","127B","PSY","411LEC","16746","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","108","PSY","411LEC","23574","1900","2140","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Norton","209","PSY","413LEC","23581","930","1050","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Norton","209","PSY","415LEC","23582","1000","1050","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","110","PSY","431LEC","20894","1200","1250","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Cooke","127B","PSY","404LEC","17752","1900","2140","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Frnczk","408","PSY","442LEC","23584","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Cooke","127B","PSY","420LEC","21939","1900","2140","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Baldy","110","PSY","421LEC","17357","1500","1550","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","108","PSY","449LEC","19676","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Cooke","127B","PSY","443LEC","20895","1600","1650","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Park","143","PSY","198SEM","21936","1100","1150","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Baldy","126","PSY","199SEM","20889","930","1050","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Capen","109","PSY","199SEM","23571","1000","1050","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Cooke","127B","PSY","459LEC","23586","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","108","PSY","450LEC","14787","900","950","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Clemen","19","PSY","447LEC","23585","1200","1250","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Remote",,"PSY","207LLB","10560","1400","1450","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Remote",,"PSY","207LLB","10624","900","950","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Remote",,"PSY","207LLB","10553","1100","1150","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Baldy","108","PSY","451LEC","13649","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","108","PSY","451LEC","18245","1700","1820","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","108","PSY","440LEC","23583","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","108","PSY","458LEC","17358","930","1050","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Nsc","218","PSY","324LEC","24404","900","950","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Davis","101","PSY","331LEC","17355","1900","2140","2022-01-31","2022-05-13","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"Nsc","225","PSY","331LEC","14683","1500","1550","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Norton","209","PSY","402LEC","23580","1400","1450","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Nsc","205","PSY","342LEC","23610","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Knox","110","PSY","343LEC","23579","930","1050","2022-01-31","2022-05-13","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"Park","241","PSY","297LAB","23575","1200","1440","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Knox","109","PSY","341LEC","17356","1300","1350","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Hoch","114","PSY","322LEC","23572","900","950","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Hoch","114","PSY","322LEC","13523","1500","1550","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","126","PSY","300LEC","18242","900","950","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","126","PSY","300LEC","18243","1000","1050","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","126","PSY","300LEC","20890","1200","1250","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","126","PSY","300LEC","20891","1300","1350","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Nsc","201","PSY","350LEC","14838","1000","1050","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Nsc","201","PSY","350LEC","14764","1100","1150","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Knox","20","PSY","351LEC","13448","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Knox","110","PSY","351LEC","14663","1900","2140","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Remote",,"PSY","336LEC","23573","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","499TUT","13250","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","496TUT","12329","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Norton","209","PSY","485LEC","23587","1100","1150","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Arr","Arr","PSY","497SEM","13875","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","497SEM","14369","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","497SEM","14018","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","497SEM","14041","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"PSY","497SEM","11958","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","497SEM","14287","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","497SEM","14058","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","497SEM","12370","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","497SEM","11857","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","497SEM","12211","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"PSY","497SEM","12383","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","498TUT","12347","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","498TUT","12411","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","498TUT","12840","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","498TUT","12331","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","498TUT","11113","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","498TUT","13932","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","498TUT","14020","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","498TUT","12209","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","498TUT","12392","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","PSY","498TUT","12727","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Norton","112","PUB","101LEC","18959","930","1050","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Norton","112","PUB","101LEC","21896","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Dfn","146","PUB","310LEC","20799","1000","1050","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Farber","G26","PUB","330LEC","19672","1600","1850","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Farber","137","PUB","499TUT","20803","1500","1550","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Dfn","208","PUB","494LEC","20796","1300","1440","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Dfn","208","PUB","494LEC","19670","1300","1440","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Parker","104","PUB","494LEC","20797","1300","1440","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Farber","136","PUB","494LEC","22134","1300","1440","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Dfn","202","PUB","325LEC","19671","900","950","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Dfn","202","PUB","325LEC","23667","1200","1250","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Dfn","202","PUB","320LEC","20801","1530","1650","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Dfn","04","PUB","320LEC","23668","1100","1220","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Dfn","203","PUB","315LEC","20800","1300","1440","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Dfn","202","PUB","315LEC","23666","930","1110","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Dfn","02","PUB","350LEC","21164","1230","1350","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Dfn","146","PUB","340LEC","21898","1200","1250","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Wende","111","PUB","400SEM","23656","930","1050","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Dfn","04","PUB","400SEM","23669","930","1050","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Dfn","206","PUB","400SEM","23842","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Dfn","04","PUB","430LEC","21926","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Dfn","103","PUB","420LEC","19928","930","1050","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Wende","111","PUB","420LEC","21899","1400","1520","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Nsc","215","PUB","220LEC","20798","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Dfn","205","PUB","198SEM","18569","1300","1350","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Alumni","90","REC","126LEC","22866","1830","2120","2022-03-28","2022-05-13","False","False","False","True","False","False","False"
"Alumni","175","REC","101LAB","24552","1200","1250","2022-01-31","2022-03-18","False","False","True","False","True","False","False"
"Alumni","175","REC","101LAB","24553","1200","1250","2022-03-28","2022-05-13","False","False","True","False","True","False","False"
"Alumni","88","REC","127LAB","24475","1830","2130","2022-01-31","2022-03-18","False","True","False","False","False","False","False"
"Alumni","88","REC","127LAB","24476","1830","2130","2022-03-28","2022-05-13","False","True","False","False","False","False","False"
"Alumni","Arr","REC","120LEC","18560","1030","1120","2022-03-28","2022-05-13","False","False","True","False","True","False","False"
"Alumni","88","REC","125LEC","24477","1830","2130","2022-03-28","2022-05-13","False","False","False","True","False","False","False"
"Anders","Arr","REC","119LEC","18559","1030","1120","2022-03-28","2022-05-13","False","False","True","False","True","False","False"
"Alumni","175","REC","102LAB","18523","900","950","2022-01-31","2022-03-18","False","False","True","False","True","False","False"
"Alumni","175","REC","102LAB","20056","900","950","2022-03-28","2022-05-13","False","False","True","False","True","False","False"
"Alumni","86","REC","121LEC","20106","1130","1220","2022-01-31","2022-03-18","False","False","True","False","True","False","False"
"Alumni","86","REC","121LEC","18590","1130","1220","2022-03-28","2022-05-13","False","False","True","False","True","False","False"
"Alumni","86","REC","176LAB","23028","1700","1750","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Alumni","88","REC","122LEC","18526","1830","2130","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Remote",,"REC","110LEC","21223","0","0","2022-03-28","2022-05-13","False","False","False","False","False","False","False"
"Alumni","175","REC","110LEC","18555","900","950","2022-01-31","2022-03-18","False","True","False","True","False","False","False"
"Alumni","175","REC","110LEC","20057","900","950","2022-03-28","2022-05-13","False","True","False","True","False","False","False"
"Alumni","Arr","REC","116LEC","23538","1700","1750","2022-03-28","2022-05-13","False","False","True","False","True","False","False"
"Arr","Arr","REC","116LEC","18558","1700","1750","2022-03-28","2022-05-13","False","False","True","False","True","False","False"
"Remote",,"REC","165LEC","22744","0","0","2022-03-28","2022-05-13","False","False","False","False","False","False","False"
"Alumni","75","REC","173LEC","24512","1700","1750","2022-01-31","2022-03-18","False","False","True","False","True","False","False"
"Alumni","75","REC","173LEC","24513","1700","1750","2022-03-28","2022-05-13","False","False","True","False","True","False","False"
"Remote",,"REC","174LEC","24660","0","0","2022-01-31","2022-03-18","False","False","False","False","False","False","False"
"Alumni","Arr","REC","157LEC","24356","1000","1050","2022-03-28","2022-05-13","False","True","False","True","False","False","False"
"Alumni","75","REC","155LEC","18562","900","950","2022-01-31","2022-03-18","False","True","False","True","False","False","False"
"Remote",,"REC","155LEC","21225","0","0","2022-03-28","2022-05-13","False","False","False","False","False","False","False"
"Alumni","75","REC","163LAB","24478","1030","1120","2022-01-31","2022-03-18","False","True","False","True","False","False","False"
"Alumni","75","REC","163LAB","24479","1030","1120","2022-03-28","2022-05-13","False","True","False","True","False","False","False"
"Alumni","75","REC","163LAB","23001","1500","1550","2022-01-31","2022-03-18","False","False","True","False","True","False","False"
"Alumni","75","REC","163LAB","23002","1500","1550","2022-03-28","2022-05-13","False","False","True","False","True","False","False"
"Alumni","Arr","REC","163LAB","20059","1200","1250","2022-03-28","2022-05-13","False","True","False","True","False","False","False"
"Alumni","Arr","REC","158LAB","24551","1100","1150","2022-03-28","2022-05-13","False","True","False","True","False","False","False"
"Alumni","Arr","REC","158LAB","23182","1400","1450","2022-03-28","2022-05-13","False","False","True","False","True","False","False"
"Remote",,"REC","221LEC","22746","0","0","2022-03-28","2022-05-13","False","False","False","False","False","False","False"
"Alumni","75","REC","191LLB","24554","1000","1200","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Remote",,"REC","190LLB","19271","1300","1350","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","119","RLL","201LEC","24647","1100","1150","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
